ICAO,DATE,ARRS,DEPS,HEAVY,MED,LIGHT,ARRS_DOM,DEPS_DOM
EDDF,2019-11-24,644,636,310,963,6,462,457
EDDF,2019-11-25,660,661,285,1022,13,486,487
EDDF,2019-11-26,641,638,271,1000,8,485,482
EDDF,2019-11-27,671,671,280,1050,12,508,510
EDDF,2019-11-28,660,657,260,1050,7,502,501
EDDF,2019-11-29,672,675,268,1071,8,515,506
EDDF,2019-11-30,594,609,297,900,6,423,419
EDDF,2019-12-01,632,629,306,954,1,448,450
EDDF,2019-12-02,671,670,289,1049,3,492,493
EDDF,2019-12-03,635,628,279,982,2,477,469
EDDF,2019-12-04,662,654,293,1019,4,489,485
EDDF,2019-12-05,644,652,289,999,8,481,476
EDDF,2019-12-06,665,675,307,1024,9,487,488
EDDF,2019-12-07,604,603,311,892,1,417,410
EDDF,2019-12-08,635,621,299,949,8,450,445
EDDF,2019-12-09,669,670,294,1043,2,488,493
EDDF,2019-12-10,620,624,272,964,7,466,467
EDDF,2019-12-11,663,660,296,1024,3,492,486
EDDF,2019-12-12,654,664,294,1019,5,484,487
EDDF,2019-12-13,674,667,307,1029,5,492,484
EDDF,2019-12-14,592,603,311,876,8,406,408
EDDF,2019-12-15,629,623,307,938,7,443,443
EDDF,2019-12-16,641,645,294,987,5,460,464
EDDF,2019-12-17,619,611,277,951,2,456,450
EDDF,2019-12-18,638,642,298,975,7,469,469
EDDF,2019-12-19,643,649,294,989,9,471,471
EDDF,2019-12-20,674,673,308,1027,12,494,484
EDDF,2019-12-21,628,628,323,931,2,436,434
EDDF,2019-12-22,630,626,298,951,7,450,450
EDDF,2019-12-23,629,618,275,970,2,452,450
EDDF,2019-12-24,430,348,216,558,4,282,240
EDDF,2019-12-25,326,349,192,474,9,215,228
EDDF,2019-12-26,443,480,212,701,10,317,325
EDDF,2019-12-27,520,527,252,788,7,364,356
EDDF,2019-12-28,503,499,264,730,8,334,330
EDDF,2019-12-29,507,504,256,752,3,346,343
EDDF,2019-12-30,511,493,242,761,1,353,344
EDDF,2019-12-31,384,325,186,521,2,255,225
EDDF,2020-01-01,355,423,203,573,2,244,284
EDDF,2020-01-02,554,576,247,881,2,406,415
EDDF,2020-01-03,590,599,266,920,3,422,420
EDDF,2020-01-04,578,585,293,861,9,402,401
EDDF,2020-01-05,601,597,285,906,7,424,422
EDDF,2020-01-06,608,613,281,934,6,436,435
EDDF,2020-01-07,580,578,266,878,14,425,428
EDDF,2020-01-08,595,598,286,893,14,432,426
EDDF,2020-01-09,592,588,289,887,4,429,421
EDDF,2020-01-10,613,620,293,933,7,439,437
EDDF,2020-01-11,570,577,302,843,2,391,391
EDDF,2020-01-12,600,591,304,885,2,416,412
EDDF,2020-01-13,615,615,282,947,1,444,444
EDDF,2020-01-14,566,558,261,858,5,410,407
EDDF,2020-01-15,581,591,275,894,3,428,429
EDDF,2020-01-16,592,589,280,895,6,430,426
EDDF,2020-01-17,613,621,289,939,4,445,438
EDDF,2020-01-18,563,559,297,821,4,382,382
EDDF,2020-01-19,591,588,311,858,10,409,406
EDDF,2020-01-20,616,616,293,938,1,443,445
EDDF,2020-01-21,582,569,266,882,3,426,423
EDDF,2020-01-22,586,596,276,902,4,434,435
EDDF,2020-01-23,596,597,289,898,6,437,435
EDDF,2020-01-24,627,618,289,946,10,456,445
EDDF,2020-01-25,563,568,291,834,6,389,388
EDDF,2020-01-26,600,594,296,886,12,421,419
EDDF,2020-01-27,615,612,272,948,7,450,456
EDDF,2020-01-28,579,575,244,907,3,434,432
EDDF,2020-01-29,595,604,265,930,4,449,449
EDDF,2020-01-30,601,602,260,938,5,452,448
EDDF,2020-01-31,629,628,279,973,5,467,456
EDDF,2020-02-01,570,572,281,856,5,398,394
EDDF,2020-02-02,599,601,273,921,6,433,434
EDDF,2020-02-03,622,614,258,978,0,458,460
EDDF,2020-02-04,578,574,235,906,11,433,436
EDDF,2020-02-05,600,601,247,948,6,459,454
EDDF,2020-02-06,611,618,260,958,11,461,463
EDDF,2020-02-07,631,629,267,990,3,472,460
EDDF,2020-02-08,560,557,277,833,7,394,380
EDDF,2020-02-09,540,506,279,767,0,364,340
EDDF,2020-02-10,512,543,261,789,5,348,384
EDDF,2020-02-11,607,604,237,968,6,465,464
EDDF,2020-02-12,637,637,256,1011,7,490,486
EDDF,2020-02-13,640,647,254,1029,4,488,488
EDDF,2020-02-14,650,663,272,1035,6,494,491
EDDF,2020-02-15,604,606,289,917,4,428,425
EDDF,2020-02-16,625,604,285,942,2,449,438
EDDF,2020-02-17,648,656,267,1035,2,483,494
EDDF,2020-02-18,611,613,243,979,2,465,465
EDDF,2020-02-19,649,638,255,1024,8,498,488
EDDF,2020-02-20,661,663,266,1044,14,505,501
EDDF,2020-02-21,660,672,268,1054,10,501,500
EDDF,2020-02-22,603,606,285,918,6,431,426
EDDF,2020-02-23,631,617,284,960,4,452,449
EDDF,2020-02-24,656,670,263,1062,1,495,510
EDDF,2020-02-25,635,623,248,1007,3,487,472
EDDF,2020-02-26,664,661,272,1040,13,504,503
EDDF,2020-02-27,651,649,272,1020,8,490,487
EDDF,2020-02-28,664,670,285,1044,5,498,493
EDDF,2020-02-29,611,613,289,930,5,435,432
EDDF,2020-03-01,637,625,285,967,10,463,458
EDDF,2020-03-02,592,596,270,912,6,440,435
EDDF,2020-03-03,615,616,252,977,2,466,460
EDDF,2020-03-04,639,637,265,1007,4,480,479
EDDF,2020-03-05,626,634,273,986,1,472,475
EDDF,2020-03-06,625,618,273,966,4,460,445
EDDF,2020-03-07,552,557,291,814,4,380,378
EDDF,2020-03-08,570,560,288,837,5,399,392
EDDF,2020-03-09,556,555,268,839,4,396,396
EDDF,2020-03-10,498,500,233,759,6,355,363
EDDF,2020-03-11,505,499,253,744,7,359,352
EDDF,2020-03-12,508,515,257,757,9,360,361
EDDF,2020-03-13,505,504,248,756,5,364,352
EDDF,2020-03-14,469,441,249,656,5,320,306
EDDF,2020-03-15,424,412,228,602,6,293,288
EDDF,2020-03-16,378,379,199,555,3,269,272
EDDF,2020-03-17,313,314,173,449,5,216,212
EDDF,2020-03-18,328,299,191,433,3,222,203
EDDF,2020-03-19,263,279,178,359,5,170,191
EDDF,2020-03-20,255,269,172,348,4,164,169
EDDF,2020-03-21,228,234,183,278,1,135,141
EDDF,2020-03-22,208,214,175,243,4,125,125
EDDF,2020-03-23,148,147,157,138,0,70,77
EDDF,2020-03-24,124,123,117,125,5,69,66
EDDF,2020-03-25,134,140,149,122,3,67,72
EDDF,2020-03-26,130,130,144,112,4,70,66
EDDF,2020-03-27,135,125,144,114,2,70,63
EDDF,2020-03-28,138,132,152,115,3,68,60
EDDF,2020-03-29,114,119,125,104,4,56,57
EDDF,2020-03-30,115,112,117,101,9,63,63
EDDF,2020-03-31,111,111,116,103,3,59,63
EDDF,2020-04-01,105,103,105,99,4,55,53
EDDF,2020-04-02,106,112,119,94,5,57,54
EDDF,2020-04-03,115,119,112,120,2,68,66
EDDF,2020-04-04,118,105,135,86,2,53,49
EDDF,2020-04-05,104,112,134,82,0,49,45
EDDF,2020-04-06,108,116,125,97,2,55,58
EDDF,2020-04-07,91,91,91,91,0,50,49
EDDF,2020-04-08,108,106,119,93,2,56,53
EDDF,2020-04-09,116,113,132,91,4,59,56
EDDF,2020-04-10,106,105,116,95,0,58,50
EDDF,2020-04-11,99,94,124,69,0,42,41
EDDF,2020-04-12,96,92,121,67,0,38,36
EDDF,2020-04-13,94,94,105,83,0,46,49
EDDF,2020-04-14,91,92,87,96,0,55,54
EDDF,2020-04-15,101,101,102,98,0,57,57
EDDF,2020-04-16,99,111,121,87,2,53,51
EDDF,2020-04-17,103,100,107,94,2,56,48
EDDF,2020-04-18,104,106,121,83,6,50,47
EDDF,2020-04-19,113,102,128,83,4,49,47
EDDF,2020-04-20,107,114,120,99,2,53,60
EDDF,2020-04-21,99,100,104,93,2,57,54
EDDF,2020-04-22,113,119,123,107,2,57,62
EDDF,2020-04-23,117,114,127,97,3,64,59
EDDF,2020-04-24,116,117,127,101,5,61,55
EDDF,2020-04-25,119,121,141,95,4,55,51
EDDF,2020-04-26,128,124,162,88,2,53,47
EDDF,2020-04-27,120,122,143,95,4,56,61
EDDF,2020-04-28,112,113,134,89,2,55,53
EDDF,2020-04-29,114,122,132,98,6,57,61
EDDF,2020-04-30,126,124,148,98,4,65,57
EDDF,2020-05-01,118,117,133,98,4,62,53
EDDF,2020-05-02,120,120,144,90,6,56,52
EDDF,2020-05-03,127,125,155,93,4,53,51
EDDF,2020-05-04,112,117,128,96,5,52,56
EDDF,2020-05-05,123,119,134,96,12,66,60
EDDF,2020-05-06,128,130,149,104,5,60,61
EDDF,2020-05-07,120,126,138,102,6,62,63
EDDF,2020-05-08,125,121,153,93,0,59,50
EDDF,2020-05-09,127,126,168,85,0,51,47
EDDF,2020-05-10,123,122,158,87,0,47,50
EDDF,2020-05-11,124,128,146,102,4,53,59
EDDF,2020-05-12,119,121,133,101,6,60,60
EDDF,2020-05-13,128,129,146,107,4,58,60
EDDF,2020-05-14,131,131,159,98,5,60,56
EDDF,2020-05-15,120,124,150,92,2,59,52
EDDF,2020-05-16,125,120,153,86,6,54,50
EDDF,2020-05-17,128,125,160,92,1,50,46
EDDF,2020-05-18,128,130,142,110,4,61,65
EDDF,2020-05-19,119,115,129,101,4,61,54
EDDF,2020-05-20,129,130,135,118,6,65,65
EDDF,2020-05-21,124,129,139,112,2,60,59
EDDF,2020-05-22,132,133,141,118,4,69,60
EDDF,2020-05-23,126,126,157,91,4,50,54
EDDF,2020-05-24,130,124,141,107,6,60,56
EDDF,2020-05-25,123,122,132,109,4,61,62
EDDF,2020-05-26,126,123,143,104,2,66,62
EDDF,2020-05-27,133,134,149,114,4,65,63
EDDF,2020-05-28,131,126,149,107,1,66,62
EDDF,2020-05-29,134,138,141,123,8,78,63
EDDF,2020-05-30,127,125,148,102,2,57,55
EDDF,2020-05-31,127,117,138,104,2,59,53
EDDF,2020-06-01,137,139,119,153,4,80,81
EDDF,2020-06-02,124,119,109,133,1,70,69
EDDF,2020-06-03,133,148,124,151,4,78,80
EDDF,2020-06-04,134,133,124,142,1,83,77
EDDF,2020-06-05,152,148,143,153,4,95,82
EDDF,2020-06-06,130,135,139,123,3,67,66
EDDF,2020-06-07,147,147,157,130,7,74,71
EDDF,2020-06-08,138,140,121,152,5,82,86
EDDF,2020-06-09,133,127,109,145,6,78,81
EDDF,2020-06-10,142,147,124,158,7,87,85
EDDF,2020-06-11,141,145,133,147,6,85,80
EDDF,2020-06-12,153,155,129,174,5,96,92
EDDF,2020-06-13,148,147,135,152,8,86,76
EDDF,2020-06-14,168,159,157,161,9,93,84
EDDF,2020-06-15,154,167,113,200,8,105,112
EDDF,2020-06-16,159,149,101,195,12,109,105
EDDF,2020-06-17,175,186,120,233,8,119,122
EDDF,2020-06-18,162,162,128,189,7,107,104
EDDF,2020-06-19,174,173,130,214,3,115,111
EDDF,2020-06-20,162,159,132,186,3,102,95
EDDF,2020-06-21,179,171,150,195,5,105,99
EDDF,2020-06-22,164,170,113,216,5,113,116
EDDF,2020-06-23,151,150,95,202,4,108,105
EDDF,2020-06-24,172,175,116,228,3,122,116
EDDF,2020-06-25,169,170,132,207,0,112,112
EDDF,2020-06-26,177,176,128,221,4,123,116
EDDF,2020-06-27,166,168,121,212,1,110,104
EDDF,2020-06-28,182,175,143,206,8,110,111
EDDF,2020-06-29,170,174,117,215,12,118,121
EDDF,2020-06-30,167,152,97,212,10,125,113
EDDF,2020-07-01,218,240,111,343,4,171,180
EDDF,2020-07-02,226,231,121,325,11,169,170
EDDF,2020-07-03,241,240,128,348,5,186,175
EDDF,2020-07-04,257,247,139,364,1,189,178
EDDF,2020-07-05,255,256,146,364,1,183,184
EDDF,2020-07-06,230,235,117,348,0,173,175
EDDF,2020-07-07,209,210,104,312,3,159,158
EDDF,2020-07-08,253,250,128,365,10,192,182
EDDF,2020-07-09,230,236,124,339,3,165,166
EDDF,2020-07-10,246,242,130,352,6,185,173
EDDF,2020-07-11,258,248,137,365,4,186,182
EDDF,2020-07-12,255,261,148,367,1,182,186
EDDF,2020-07-13,243,239,122,358,2,183,183
EDDF,2020-07-14,210,218,106,316,6,160,161
EDDF,2020-07-15,253,257,129,374,7,191,190
EDDF,2020-07-16,251,246,128,357,8,184,177
EDDF,2020-07-17,254,260,139,365,10,194,187
EDDF,2020-07-18,270,260,134,392,4,198,191
EDDF,2020-07-19,263,265,138,383,7,191,188
EDDF,2020-07-20,249,256,122,378,5,182,195
EDDF,2020-07-21,225,222,108,335,4,171,169
EDDF,2020-07-22,261,267,142,381,5,194,188
EDDF,2020-07-23,259,249,125,373,10,190,186
EDDF,2020-07-24,263,268,144,378,9,197,198
EDDF,2020-07-25,273,263,139,389,8,201,194
EDDF,2020-07-26,262,269,154,376,1,187,186
EDDF,2020-07-27,256,256,126,379,7,193,198
EDDF,2020-07-28,231,232,108,341,14,178,173
EDDF,2020-07-29,257,269,139,379,8,190,192
EDDF,2020-07-30,252,244,122,367,5,187,179
EDDF,2020-07-31,260,264,133,383,8,197,192
EDDF,2020-08-01,295,294,143,440,6,221,219
EDDF,2020-08-02,297,296,152,434,7,221,220
EDDF,2020-08-03,288,291,135,442,2,218,223
EDDF,2020-08-04,249,250,120,379,0,192,189
EDDF,2020-08-05,288,298,140,446,0,223,222
EDDF,2020-08-06,283,272,155,394,6,206,197
EDDF,2020-08-07,295,301,145,443,8,230,222
EDDF,2020-08-08,307,293,154,444,2,218,214
EDDF,2020-08-09,299,310,159,445,5,219,222
EDDF,2020-08-10,299,290,142,437,10,221,225
EDDF,2020-08-11,248,248,109,381,6,192,191
EDDF,2020-08-12,286,298,136,439,9,223,221
EDDF,2020-08-13,286,279,145,412,6,209,207
EDDF,2020-08-14,292,298,143,443,4,229,219
EDDF,2020-08-15,308,294,151,447,4,223,217
EDDF,2020-08-16,295,308,153,439,9,219,222
EDDF,2020-08-17,292,288,145,430,5,213,216
EDDF,2020-08-18,245,243,109,370,7,188,184
EDDF,2020-08-19,276,283,133,413,13,213,209
EDDF,2020-08-20,271,267,137,397,4,197,196
EDDF,2020-08-21,295,299,146,436,10,224,215
EDDF,2020-08-22,303,290,159,434,0,212,206
EDDF,2020-08-23,295,302,158,434,3,213,214
EDDF,2020-08-24,288,286,148,423,3,212,217
EDDF,2020-08-25,240,239,108,363,8,187,184
EDDF,2020-08-26,277,288,135,423,7,214,211
EDDF,2020-08-27,268,265,137,395,1,195,194
EDDF,2020-08-28,288,288,145,428,3,218,205
EDDF,2020-08-29,302,290,158,422,12,211,207
EDDF,2020-08-30,295,303,161,435,2,211,214
EDDF,2020-08-31,299,296,152,430,13,221,229
EDDF,2020-09-01,244,248,117,369,6,182,183
EDDF,2020-09-02,282,286,140,420,8,212,209
EDDF,2020-09-03,275,278,133,414,6,204,205
EDDF,2020-09-04,304,309,145,464,4,236,230
EDDF,2020-09-05,319,304,161,459,3,231,220
EDDF,2020-09-06,306,316,164,452,6,221,229
EDDF,2020-09-07,303,288,139,441,9,232,221
EDDF,2020-09-08,245,250,126,356,11,183,183
EDDF,2020-09-09,287,297,149,423,8,212,214
EDDF,2020-09-10,287,285,138,412,22,212,210
EDDF,2020-09-11,299,301,161,435,2,224,218
EDDF,2020-09-12,304,292,152,434,6,219,210
EDDF,2020-09-13,302,307,168,437,4,216,216
EDDF,2020-09-14,284,279,147,413,3,210,208
EDDF,2020-09-15,232,232,118,339,7,173,174
EDDF,2020-09-16,279,294,159,412,2,206,207
EDDF,2020-09-17,268,268,138,388,10,196,193
EDDF,2020-09-18,302,300,158,431,13,227,217
EDDF,2020-09-19,298,291,161,422,6,212,205
EDDF,2020-09-20,300,306,175,427,4,212,215
EDDF,2020-09-21,290,283,148,416,7,209,213
EDDF,2020-09-22,228,224,113,329,10,172,164
EDDF,2020-09-23,280,291,160,406,5,204,210
EDDF,2020-09-24,271,267,153,381,4,196,190
EDDF,2020-09-25,297,302,165,425,9,218,216
EDDF,2020-09-26,301,291,160,427,5,217,209
EDDF,2020-09-27,294,296,179,407,4,205,206
EDDF,2020-09-28,284,278,157,404,1,203,201
EDDF,2020-09-29,223,220,120,320,3,161,158
EDDF,2020-09-30,278,290,158,398,12,205,206
EDDF,2020-10-01,270,271,140,389,12,198,194
EDDF,2020-10-02,294,293,159,420,8,217,207
EDDF,2020-10-03,313,304,179,432,6,220,216
EDDF,2020-10-04,298,305,172,429,2,213,214
EDDF,2020-10-05,277,264,140,394,7,204,202
EDDF,2020-10-06,225,221,118,319,9,169,160
EDDF,2020-10-07,254,269,145,372,6,190,194
EDDF,2020-10-08,258,260,143,365,10,186,186
EDDF,2020-10-09,278,273,136,411,4,217,199
EDDF,2020-10-10,318,314,176,449,5,227,224
EDDF,2020-10-11,298,301,169,426,4,209,214
EDDF,2020-10-12,272,269,150,386,5,197,197
EDDF,2020-10-13,223,222,119,309,17,166,162
EDDF,2020-10-14,272,286,171,378,9,195,201
EDDF,2020-10-15,264,263,167,348,12,181,177
EDDF,2020-10-16,304,306,156,439,15,228,219
EDDF,2020-10-17,312,301,177,435,1,221,214
EDDF,2020-10-18,300,312,178,431,3,213,218
EDDF,2020-10-19,278,271,148,399,2,199,199
EDDF,2020-10-20,221,222,124,306,13,160,157
EDDF,2020-10-21,260,264,168,350,4,186,185
EDDF,2020-10-22,254,259,156,353,2,179,176
EDDF,2020-10-23,294,294,162,415,9,218,207
EDDF,2020-10-24,302,300,186,409,6,209,204
EDDF,2020-10-25,303,303,187,414,4,204,207
EDDF,2020-10-26,257,251,146,358,4,186,177
EDDF,2020-10-27,221,229,136,314,0,157,156
EDDF,2020-10-28,259,265,176,336,12,180,178
EDDF,2020-10-29,266,263,158,352,19,185,177
EDDF,2020-10-30,304,300,178,412,14,220,211
EDDF,2020-10-31,300,301,200,392,9,202,195
EDDF,2020-11-01,290,291,193,384,4,192,196
EDDF,2020-11-02,252,240,170,318,4,166,161
EDDF,2020-11-03,199,200,155,233,11,126,118
EDDF,2020-11-04,221,224,184,257,4,133,126
EDDF,2020-11-05,214,213,171,250,6,129,128
EDDF,2020-11-06,257,256,190,316,7,167,155
EDDF,2020-11-07,245,245,205,282,3,140,135
EDDF,2020-11-08,254,253,212,290,5,149,149
EDDF,2020-11-09,212,209,169,251,1,128,130
EDDF,2020-11-10,176,172,161,184,3,101,88
EDDF,2020-11-11,202,205,182,216,9,116,115
EDDF,2020-11-12,192,198,181,205,4,109,108
EDDF,2020-11-13,222,228,188,260,2,137,131
EDDF,2020-11-14,218,210,197,230,1,121,110
EDDF,2020-11-15,248,261,215,291,3,140,149
EDDF,2020-11-16,220,212,169,255,8,135,133
EDDF,2020-11-17,166,168,161,171,2,95,84
EDDF,2020-11-18,191,201,183,207,2,105,109
EDDF,2020-11-19,199,199,179,216,3,110,104
EDDF,2020-11-20,221,221,195,241,6,132,126
EDDF,2020-11-21,208,205,193,215,5,110,103
EDDF,2020-11-22,226,231,210,240,7,118,127
EDDF,2020-11-23,206,202,169,236,3,119,116
EDDF,2020-11-24,155,155,151,150,9,87,70
EDDF,2020-11-25,188,193,184,180,17,104,101
EDDF,2020-11-26,178,177,165,188,2,97,97
EDDF,2020-11-27,216,209,177,242,6,135,120
EDDF,2020-11-28,194,202,201,190,5,100,97
EDDF,2020-11-29,223,226,213,229,7,114,123
EDDF,2020-11-30,204,199,170,229,4,118,117
EDDF,2020-12-01,162,157,158,153,8,89,74
EDDF,2020-12-02,183,195,192,180,6,95,103
EDDF,2020-12-03,195,198,198,193,2,97,95
EDDF,2020-12-04,227,226,194,256,3,139,129
EDDF,2020-12-05,218,218,226,203,7,109,103
EDDF,2020-12-06,237,236,227,243,3,121,126
EDDF,2020-12-07,202,200,180,215,7,111,106
EDDF,2020-12-08,175,166,181,152,8,88,75
EDDF,2020-12-09,195,206,193,200,8,105,110
EDDF,2020-12-10,207,210,196,212,9,112,109
EDDF,2020-12-11,239,237,200,261,15,143,135
EDDF,2020-12-12,239,234,224,237,12,127,121
EDDF,2020-12-13,244,247,236,250,5,126,135
EDDF,2020-12-14,218,214,191,236,5,122,118
EDDF,2020-12-15,201,200,187,210,4,112,103
EDDF,2020-12-16,245,248,200,280,13,145,149
EDDF,2020-12-17,260,271,205,323,3,159,160
EDDF,2020-12-18,308,308,216,397,3,203,190
EDDF,2020-12-19,324,315,232,404,3,203,191
EDDF,2020-12-20,304,298,235,364,3,185,184
EDDF,2020-12-21,266,268,196,331,7,163,167
EDDF,2020-12-22,220,219,161,275,3,136,137
EDDF,2020-12-23,262,253,177,328,10,175,165
EDDF,2020-12-24,189,151,154,182,4,107,84
EDDF,2020-12-25,125,131,133,122,1,62,64
EDDF,2020-12-26,197,218,157,250,8,118,124
EDDF,2020-12-27,242,239,174,304,3,149,152
EDDF,2020-12-28,205,202,143,261,3,124,123
EDDF,2020-12-29,183,193,148,222,6,110,111
EDDF,2020-12-30,219,209,158,260,10,132,126
EDDF,2020-12-31,141,128,138,129,2,69,58
EDDM,2019-01-01,320,357,65,609,3,270,297
EDDM,2019-01-02,451,465,90,817,9,375,384
EDDM,2019-01-03,482,481,91,865,7,407,403
EDDM,2019-01-04,460,452,98,804,10,375,367
EDDM,2019-01-05,377,371,89,657,2,294,283
EDDM,2019-01-06,461,484,103,838,4,378,396
EDDM,2019-01-07,569,565,98,1026,10,487,491
EDDM,2019-01-08,524,532,94,954,8,449,454
EDDM,2019-01-09,504,478,92,881,9,424,401
EDDM,2019-01-10,490,518,96,895,15,413,436
EDDM,2019-01-11,502,487,89,889,11,425,412
EDDM,2019-01-12,437,429,92,768,2,346,335
EDDM,2019-01-13,470,492,97,857,8,386,407
EDDM,2019-01-14,545,531,90,977,9,470,461
EDDM,2019-01-15,495,499,89,889,16,424,430
EDDM,2019-01-16,558,559,86,1009,20,486,486
EDDM,2019-01-17,565,570,89,1033,13,493,497
EDDM,2019-01-18,575,572,92,1035,18,498,496
EDDM,2019-01-19,449,437,89,782,15,365,350
EDDM,2019-01-20,474,498,90,860,18,396,418
EDDM,2019-01-21,574,566,94,1036,8,498,499
EDDM,2019-01-22,540,535,88,980,7,473,471
EDDM,2019-01-23,545,550,85,1004,6,478,478
EDDM,2019-01-24,566,571,92,1036,8,491,494
EDDM,2019-01-25,558,558,91,1012,10,484,480
EDDM,2019-01-26,450,432,89,784,9,369,347
EDDM,2019-01-27,474,498,91,872,5,397,418
EDDM,2019-01-28,565,558,94,1025,4,489,491
EDDM,2019-01-29,539,536,82,988,5,475,475
EDDM,2019-01-30,539,544,85,988,10,470,470
EDDM,2019-01-31,559,567,88,1027,11,488,489
EDDM,2019-02-01,574,569,90,1043,8,500,496
EDDM,2019-02-02,466,454,88,827,5,383,368
EDDM,2019-02-03,335,282,87,519,11,263,217
EDDM,2019-02-04,465,512,86,884,7,396,441
EDDM,2019-02-05,526,528,82,963,9,462,470
EDDM,2019-02-06,552,552,80,1011,13,489,483
EDDM,2019-02-07,523,528,81,960,10,458,458
EDDM,2019-02-08,586,590,86,1081,9,516,514
EDDM,2019-02-09,474,457,85,836,8,393,371
EDDM,2019-02-10,473,497,89,876,5,396,419
EDDM,2019-02-11,554,554,91,1000,17,487,488
EDDM,2019-02-12,541,531,84,978,10,476,470
EDDM,2019-02-13,557,564,84,1023,14,489,496
EDDM,2019-02-14,608,597,91,1102,12,524,525
EDDM,2019-02-15,637,614,92,1139,18,546,538
EDDM,2019-02-16,497,505,99,899,0,411,398
EDDM,2019-02-17,499,523,95,921,6,420,433
EDDM,2019-02-18,569,564,93,1037,3,497,492
EDDM,2019-02-19,546,540,85,989,8,479,477
EDDM,2019-02-20,568,567,85,1037,11,500,496
EDDM,2019-02-21,571,577,86,1051,11,506,503
EDDM,2019-02-22,580,590,92,1061,17,503,511
EDDM,2019-02-23,489,478,89,866,10,405,388
EDDM,2019-02-24,488,504,93,889,10,412,426
EDDM,2019-02-25,576,561,91,1032,14,503,493
EDDM,2019-02-26,550,548,88,999,11,479,483
EDDM,2019-02-27,571,579,85,1041,24,502,510
EDDM,2019-02-28,574,576,88,1055,7,507,503
EDDM,2019-03-01,587,582,93,1069,7,508,506
EDDM,2019-03-02,499,496,94,891,10,417,405
EDDM,2019-03-03,499,507,89,911,6,422,432
EDDM,2019-03-04,557,560,92,1015,10,484,493
EDDM,2019-03-05,564,555,91,1012,16,495,486
EDDM,2019-03-06,573,572,88,1034,23,505,501
EDDM,2019-03-07,583,582,93,1058,14,511,508
EDDM,2019-03-08,585,589,96,1062,16,506,513
EDDM,2019-03-09,484,477,95,859,5,400,388
EDDM,2019-03-10,496,505,94,895,11,415,431
EDDM,2019-03-11,573,571,93,1036,14,500,502
EDDM,2019-03-12,565,559,95,1009,18,491,487
EDDM,2019-03-13,591,570,96,1047,18,519,495
EDDM,2019-03-14,583,602,90,1078,17,513,528
EDDM,2019-03-15,589,602,96,1070,23,508,522
EDDM,2019-03-16,491,479,92,864,14,410,393
EDDM,2019-03-17,495,506,92,903,4,415,428
EDDM,2019-03-18,577,575,93,1051,8,505,505
EDDM,2019-03-19,562,558,100,1009,11,493,483
EDDM,2019-03-20,590,590,97,1066,17,515,512
EDDM,2019-03-21,587,581,91,1067,10,512,506
EDDM,2019-03-22,588,595,100,1070,13,509,515
EDDM,2019-03-23,490,481,94,872,5,407,391
EDDM,2019-03-24,504,511,95,909,11,423,432
EDDM,2019-03-25,563,562,90,1019,16,492,491
EDDM,2019-03-26,568,569,103,1019,15,494,494
EDDM,2019-03-27,580,583,95,1048,20,508,506
EDDM,2019-03-28,586,587,93,1063,16,512,512
EDDM,2019-03-29,589,592,96,1074,10,513,514
EDDM,2019-03-30,491,483,91,877,6,410,397
EDDM,2019-03-31,533,539,105,963,4,454,457
EDDM,2019-04-01,597,597,104,1087,3,520,521
EDDM,2019-04-02,599,599,113,1075,8,522,519
EDDM,2019-04-03,594,599,105,1075,13,514,517
EDDM,2019-04-04,606,608,100,1095,19,528,529
EDDM,2019-04-05,617,614,109,1104,18,537,533
EDDM,2019-04-06,524,515,99,919,21,438,427
EDDM,2019-04-07,540,543,99,968,16,451,460
EDDM,2019-04-08,615,608,106,1095,22,537,535
EDDM,2019-04-09,612,614,109,1091,26,533,533
EDDM,2019-04-10,621,627,106,1115,27,539,547
EDDM,2019-04-11,623,626,102,1120,25,542,545
EDDM,2019-04-12,638,638,110,1138,28,555,551
EDDM,2019-04-13,542,540,102,979,1,455,445
EDDM,2019-04-14,541,544,98,967,20,458,460
EDDM,2019-04-15,596,583,107,1063,9,514,506
EDDM,2019-04-16,583,581,113,1045,6,501,504
EDDM,2019-04-17,581,586,104,1055,8,501,502
EDDM,2019-04-18,588,591,104,1059,16,510,513
EDDM,2019-04-19,546,526,103,961,8,467,449
EDDM,2019-04-20,475,462,96,832,9,393,376
EDDM,2019-04-21,436,446,95,784,3,361,369
EDDM,2019-04-22,508,531,93,942,4,437,462
EDDM,2019-04-23,571,576,105,1030,12,499,501
EDDM,2019-04-24,576,571,99,1040,8,497,493
EDDM,2019-04-25,574,574,97,1042,9,500,499
EDDM,2019-04-26,582,584,105,1049,12,502,504
EDDM,2019-04-27,525,519,97,934,13,441,429
EDDM,2019-04-28,537,540,103,966,8,450,456
EDDM,2019-04-29,582,557,105,1027,7,506,485
EDDM,2019-04-30,532,529,102,944,15,461,455
EDDM,2019-05-01,538,569,94,999,14,463,494
EDDM,2019-05-02,613,617,101,1125,4,539,538
EDDM,2019-05-03,635,630,102,1150,13,554,550
EDDM,2019-05-04,542,541,98,978,7,458,454
EDDM,2019-05-05,563,572,98,1024,12,483,490
EDDM,2019-05-06,624,624,102,1142,3,544,552
EDDM,2019-05-07,620,616,100,1127,7,545,546
EDDM,2019-05-08,620,617,97,1122,18,550,543
